26,32,54,43,46,40
31,41,51,39,58,29
11,55,44,19,29,47
49,53,44,12,24,45
55,22,5,30,35,20
12,15,44,34,51,19
52,37,57,16,10,50
40,23,1,18,35,8
19,52,29,15,12,5
32,17,9,14,24,7
17,3,44,37,9,32
32,42,43,25,28,33
12,4,11,49,43,19
1,60,26,41,28,54
58,5,41,3,1,23
32,40,42,21,10,5
41,53,38,4,31,15
34,42,43,46,27,17
6,44,58,41,36,48
24,26,51,25,14,23
59,17,22,46,43,55
9,60,21,16,41,34
16,11,7,40,44,2
46,60,5,10,28,3
33,1,55,35,51,27
39,6,29,60,51,23
6,53,5,26,27,23
5,27,19,26,15,33
35,22,39,41,59,38
28,4,1,45,53,3
10,20,13,1,42,50
11,52,22,23,36,59
29,28,49,17,42,50
49,36,14,26,35,10
54,27,4,43,40,46
7,51,55,41,58,46
52,51,37,13,21,1
45,2,35,9,50,31
1,38,48,28,11,33
60,57,59,13,12,22
39,56,19,23,10,35
4,19,14,10,44,28
41,56,27,36,53,8
23,33,51,38,48,21
25,37,30,39,6,41
13,42,52,58,2,54
16,9,50,58,11,35
58,43,51,14,17,4
17,13,4,44,41,21
52,23,42,17,55,49
12,32,44,43,35,30
8,10,24,33,45,48
47,2,31,42,45,30
12,5,15,51,58,29
3,43,16,56,52,20
50,44,12,55,52,54
11,45,48,7,28,20
32,55,59,41,58,35
24,6,38,23,28,16
51,34,25,60,42,32
43,15,41,51,16,31
8,32,44,36,45,55
40,18,6,20,50,53
20,59,19,54,15,8
10,22,42,13,41,58
55,31,46,44,41,7
26,27,13,42,41,3
41,14,37,5,40,27
26,15,16,22,19,49
17,25,45,38,1,59
35,40,21,59,53,22
60,32,25,36,52,4
19,57,6,39,34,5
44,35,50,41,9,7
30,9,17,27,4,44
13,42,38,49,53,29
46,54,10,9,1,32
23,43,3,21,9,18
59,21,51,54,29,50
32,28,6,10,11,40
56,47,25,59,53,41
52,5,34,57,15,41
13,42,16,32,14,26
20,43,39,11,53,17
53,41,44,2,29,55
46,45,16,40,27,3
47,21,1,50,36,38
22,57,37,9,25,56
53,42,27,20,33,25
36,42,32,5,13,51
6,14,24,20,4,38
47,54,18,6,12,37
34,54,26,28,55,7
37,43,34,20,12,42
52,32,4,33,25,22
57,58,18,31,43,52
54,13,44,49,48,1
60,29,34,24,21,59
2,24,52,4,16,51
24,16,38,5,39,35
3,13,31,43,46,49
13,1,38,21,52,4
9,1,57,7,54,49
44,42,37,56,19,20
39,1,37,31,29,18
46,48,30,14,29,51
30,33,24,11,46,60
43,33,14,31,35,13
56,53,11,14,5,35
4,42,58,26,7,40
46,60,6,40,50,45
28,51,55,18,52,8
22,53,31,28,2,36
5,23,51,3,1,24
60,4,10,35,39,2
21,26,40,54,9,52
59,42,34,13,44,55
45,37,29,4,43,18
40,4,28,32,11,5
54,21,6,34,36,22
47,15,30,37,45,6
10,34,4,6,25,40
24,16,4,42,57,15
51,36,53,29,18,15
47,41,10,60,54,23
51,40,37,23,48,28
43,25,2,13,31,17
22,32,46,12,25,31
29,54,40,57,49,21
33,18,23,8,17,53
36,49,37,35,24,21
2,24,34,50,38,37
57,25,45,28,51,26
19,48,43,1,34,44
53,16,45,43,33,27
40,17,23,43,27,58
56,58,34,53,25,45
53,13,3,1,12,59
47,14,27,52,17,12
15,26,12,33,48,13
20,1,5,32,25,34
8,54,50,60,23,12
26,9,41,49,25,40
52,13,6,24,8,31
59,8,18,29,42,44
38,14,21,15,3,20
28,13,34,2,8,54
30,49,27,37,12,44
27,17,16,34,7,59
51,35,59,7,20,2
29,2,14,38,23,52
5,21,9,56,18,36
42,13,3,46,38,16
58,15,59,30,38,46
23,24,42,25,17,47
57,44,21,16,58,6
33,7,43,35,13,55
47,5,34,28,2,50
35,17,3,48,25,56
32,46,1,60,24,23
30,7,37,55,44,53
47,38,18,14,29,44
2,58,25,6,26,17
24,36,19,33,7,11
38,26,35,39,12,47
3,12,46,5,47,8
16,37,45,52,56,12
55,42,10,43,45,54
22,6,7,52,38,60
13,3,51,17,29,25
21,57,16,23,54,4
15,13,57,53,40,17
5,33,49,17,42,39
43,33,14,36,5,44
56,19,28,48,17,45
38,50,7,29,15,14
14,56,58,8,43,3
60,6,22,3,24,54
44,33,13,51,17,20
50,53,57,10,58,22
56,50,55,54,24,43
1,8,14,28,33,43
17,52,51,59,39,37
9,38,56,1,31,46
49,46,6,53,33,36
25,28,30,33,51,11
5,25,12,10,60,24
37,36,56,27,42,23
10,20,6,19,51,13
60,58,49,32,20,34
60,12,33,52,35,51
16,2,27,47,23,53
47,32,50,54,18,56
20,27,43,16,19,4
25,15,58,37,59,38
25,4,18,57,21,38
55,43,56,54,8,60
53,17,38,4,47,37
56,38,21,20,3,5
19,40,7,13,22,47
1,19,46,6,16,2
6,59,42,27,1,5
36,30,10,11,29,47
9,39,37,49,43,41
41,5,4,52,30,33
